book_num,paragraph,rob_sentiment,rob_score,rob_all_scores,rob_emotion,rob_emotion_score,all_emotion_scores
5,but I jiggere I know get all I know billy argue day and mrs cole take another swig gin slop little chin time summer outing take know year countryside seaside well amy benson dennis bishop never quite right afterwards ever get go cave tom riddle he swear gone explore something happen I sure and well lot thing funny thing,neutral,0.67521435,"{'neutral': 0.67521435, 'positive': 0.20690611, 'negative': 0.11787954}",amusement,0.8174,"[{'label': 'amusement', 'score': 0.817383885383606}, {'label': 'neutral', 'score': 0.1622457653284073}, {'label': 'joy', 'score': 0.07362388074398041}, {'label': 'approval', 'score': 0.014553704299032688}, {'label': 'annoyance', 'score': 0.010370638221502304}, {'label': 'realization', 'score': 0.009913787245750427}, {'label': 'disapproval', 'score': 0.005070855375379324}, {'label': 'optimism', 'score': 0.005062010604888201}, {'label': 'confusion', 'score': 0.003483542939648032}, {'label': 'curiosity', 'score': 0.0030278607737272978}, {'label': 'excitement', 'score': 0.0028433396946638823}, {'label': 'sadness', 'score': 0.0025320735294371843}, {'label': 'disappointment', 'score': 0.002359295729547739}, {'label': 'admiration', 'score': 0.002112792106345296}, {'label': 'love', 'score': 0.0019391063833609223}, {'label': 'caring', 'score': 0.001641792245209217}, {'label': 'anger', 'score': 0.0015281810192391276}, {'label': 'embarrassment', 'score': 0.001230323687195778}, {'label': 'desire', 'score': 0.001163358218036592}, {'label': 'relief', 'score': 0.0011267311638221145}, {'label': 'disgust', 'score': 0.0010686517925933003}, {'label': 'surprise', 'score': 0.0008221351890824735}, {'label': 'nervousness', 'score': 0.0007118317880667746}, {'label': 'remorse', 'score': 0.0006217799382284284}, {'label': 'gratitude', 'score': 0.000569022900890559}, {'label': 'fear', 'score': 0.00048657512525096536}, {'label': 'grief', 'score': 0.00028207252034917474}, {'label': 'pride', 'score': 0.0002777607296593487}]"
5,his power hear surprisingly welldevelope young wizard interestingly ominously already discover measure control begin use consciously and see random experiment typical young wizard he already use magic people frighten punish control the little story strangle rabbit young boy girl lure cave suggestive I make hurt I want,neutral,0.7137926,"{'neutral': 0.7137926, 'positive': 0.24031577, 'negative': 0.045891624}",neutral,0.5661,"[{'label': 'neutral', 'score': 0.5661476254463196}, {'label': 'surprise', 'score': 0.21771454811096191}, {'label': 'fear', 'score': 0.0294902715831995}, {'label': 'excitement', 'score': 0.02855644002556801}, {'label': 'realization', 'score': 0.015119973570108414}, {'label': 'curiosity', 'score': 0.01510831993073225}, {'label': 'disappointment', 'score': 0.013482499867677689}, {'label': 'admiration', 'score': 0.01116236299276352}, {'label': 'annoyance', 'score': 0.010139448568224907}, {'label': 'sadness', 'score': 0.009358569979667664}, {'label': 'approval', 'score': 0.008855244144797325}, {'label': 'desire', 'score': 0.006412717048078775}, {'label': 'disgust', 'score': 0.006252976134419441}, {'label': 'optimism', 'score': 0.0049141207709908485}, {'label': 'nervousness', 'score': 0.004731244873255491}, {'label': 'embarrassment', 'score': 0.0035642171278595924}, {'label': 'joy', 'score': 0.002672794973477721}, {'label': 'confusion', 'score': 0.0022988414857536554}, {'label': 'disapproval', 'score': 0.0020588228944689035}, {'label': 'amusement', 'score': 0.0020366497337818146}, {'label': 'anger', 'score': 0.0019280014093965292}, {'label': 'grief', 'score': 0.001898215850815177}, {'label': 'love', 'score': 0.0017846283735707402}, {'label': 'relief', 'score': 0.0011747305979952216}, {'label': 'caring', 'score': 0.0010788225336000323}, {'label': 'pride', 'score': 0.0009790363255888224}, {'label': 'remorse', 'score': 0.0005577298579737544}, {'label': 'gratitude', 'score': 0.0002787898702081293}]"
5,you lag behind everybody else start neville already get first pod they look around sure enough sit neville bloody lip several nasty scratch along side face clutch unpleasantly pulsate green object size grapefruit okay professor start say ron add quietly turn away use muffliato harry no say hermione look always intensely cross think halfblood prince spell well come well get go,neutral,0.48577282,"{'neutral': 0.48577282, 'negative': 0.4648322, 'positive': 0.049395017}",neutral,0.9414,"[{'label': 'neutral', 'score': 0.9414280652999878}, {'label': 'annoyance', 'score': 0.028499696403741837}, {'label': 'approval', 'score': 0.015282482840120792}, {'label': 'disapproval', 'score': 0.013257334940135479}, {'label': 'disgust', 'score': 0.009210171177983284}, {'label': 'disappointment', 'score': 0.007023036014288664}, {'label': 'realization', 'score': 0.00622760783880949}, {'label': 'anger', 'score': 0.005688541103154421}, {'label': 'sadness', 'score': 0.0033555559348315}, {'label': 'fear', 'score': 0.002362368628382683}, {'label': 'amusement', 'score': 0.002052862197160721}, {'label': 'admiration', 'score': 0.0018953526159748435}, {'label': 'embarrassment', 'score': 0.0017652122769504786}, {'label': 'confusion', 'score': 0.0014976063976064324}, {'label': 'optimism', 'score': 0.0014393019955605268}, {'label': 'caring', 'score': 0.0013468055985867977}, {'label': 'joy', 'score': 0.0008828199934214354}, {'label': 'desire', 'score': 0.0008483672863803804}, {'label': 'curiosity', 'score': 0.000834729871712625}, {'label': 'love', 'score': 0.0007736573461443186}, {'label': 'excitement', 'score': 0.0007688312325626612}, {'label': 'gratitude', 'score': 0.0007149141747504473}, {'label': 'surprise', 'score': 0.0005360096110962331}, {'label': 'grief', 'score': 0.00047345474013127387}, {'label': 'nervousness', 'score': 0.00046116914018057287}, {'label': 'remorse', 'score': 0.0003834478557109833}, {'label': 'relief', 'score': 0.00036434701178222895}, {'label': 'pride', 'score': 0.0003060498274862766}]"
5,no I say ron quiet voice harry miss pod hit bowl shatter reparo say hastily poke piece wand bowl spring back together the crash however appear awoken ron hermione harry presence hermione looked fluster immediately start fuss copy flesheate tree world find correct way juice snargaluff pod ron hand look sheepish also rather please,neutral,0.77004886,"{'neutral': 0.77004886, 'negative': 0.18423794, 'positive': 0.045713276}",neutral,0.9306,"[{'label': 'neutral', 'score': 0.9306328296661377}, {'label': 'disapproval', 'score': 0.05156763643026352}, {'label': 'annoyance', 'score': 0.020445751026272774}, {'label': 'approval', 'score': 0.014691398479044437}, {'label': 'realization', 'score': 0.007416557986289263}, {'label': 'disappointment', 'score': 0.006476050708442926}, {'label': 'anger', 'score': 0.004003425594419241}, {'label': 'disgust', 'score': 0.003045089077204466}, {'label': 'sadness', 'score': 0.002314869547262788}, {'label': 'confusion', 'score': 0.002300386084243655}, {'label': 'amusement', 'score': 0.002186780795454979}, {'label': 'admiration', 'score': 0.001436568796634674}, {'label': 'optimism', 'score': 0.0012893263483420014}, {'label': 'embarrassment', 'score': 0.001109170145355165}, {'label': 'caring', 'score': 0.0010860664770007133}, {'label': 'joy', 'score': 0.0009842212311923504}, {'label': 'fear', 'score': 0.0009328266023658216}, {'label': 'gratitude', 'score': 0.0008393167518079281}, {'label': 'curiosity', 'score': 0.0008374058525077999}, {'label': 'excitement', 'score': 0.0007041043136268854}, {'label': 'desire', 'score': 0.0006394497468136251}, {'label': 'love', 'score': 0.0006298351217992604}, {'label': 'surprise', 'score': 0.0006113758427090943}, {'label': 'remorse', 'score': 0.0003759145620279014}, {'label': 'grief', 'score': 0.0003605984675232321}, {'label': 'relief', 'score': 0.0003288424923084676}, {'label': 'nervousness', 'score': 0.0002872676122933626}, {'label': 'pride', 'score': 0.00022772062220610678}]"
5,panic ginny say angrily land next demelza examine fat lip you prat ron look state I fix say harry land beside two girl point wand demelza mouth say episkey and ginny call ron prat captain team well seem busy call prat I think someone harry force laugh,neutral,0.6931355,"{'neutral': 0.6931355, 'negative': 0.23855634, 'positive': 0.06830815}",neutral,0.7031,"[{'label': 'neutral', 'score': 0.7030684947967529}, {'label': 'amusement', 'score': 0.27396154403686523}, {'label': 'joy', 'score': 0.01877683587372303}, {'label': 'annoyance', 'score': 0.017726415768265724}, {'label': 'anger', 'score': 0.008149960078299046}, {'label': 'approval', 'score': 0.005799323320388794}, {'label': 'realization', 'score': 0.0039048679172992706}, {'label': 'excitement', 'score': 0.003225794294849038}, {'label': 'disapproval', 'score': 0.002756330883130431}, {'label': 'sadness', 'score': 0.0026263289619237185}, {'label': 'disgust', 'score': 0.002472999505698681}, {'label': 'disappointment', 'score': 0.0019970405846834183}, {'label': 'optimism', 'score': 0.0017302673077210784}, {'label': 'curiosity', 'score': 0.0016579522052779794}, {'label': 'love', 'score': 0.0014536745147779584}, {'label': 'embarrassment', 'score': 0.0014480731915682554}, {'label': 'confusion', 'score': 0.001430622418411076}, {'label': 'caring', 'score': 0.0012343121925368905}, {'label': 'admiration', 'score': 0.0012283800169825554}, {'label': 'fear', 'score': 0.0010854804422706366}, {'label': 'desire', 'score': 0.001001107506453991}, {'label': 'surprise', 'score': 0.000958968186751008}, {'label': 'nervousness', 'score': 0.0005093562649562955}, {'label': 'relief', 'score': 0.0004345389606896788}, {'label': 'gratitude', 'score': 0.0004215443623252213}, {'label': 'remorse', 'score': 0.00040463884943164885}, {'label': 'grief', 'score': 0.0003380782436579466}, {'label': 'pride', 'score': 0.00033425085712224245}]"
5,she walk slowly erectly toward door harry glanced ron look relieve nothing bad happen oppugno come shriek doorway harry spin around see hermione point wand ron expression wild the little flock bird speed like hail fat golden bullet toward ron yelp cover face hand bird attack peck claw every bit flesh could reach gerremoffme yell one last look vindictive fury hermione wrench open door disappear,neutral,0.8120554,"{'neutral': 0.8120554, 'positive': 0.11685541, 'negative': 0.0710892}",neutral,0.945,"[{'label': 'neutral', 'score': 0.9450380206108093}, {'label': 'annoyance', 'score': 0.02305041439831257}, {'label': 'anger', 'score': 0.014491976238787174}, {'label': 'approval', 'score': 0.009218685328960419}, {'label': 'disgust', 'score': 0.007288063410669565}, {'label': 'fear', 'score': 0.007102717645466328}, {'label': 'disappointment', 'score': 0.005588114727288485}, {'label': 'disapproval', 'score': 0.005173607729375362}, {'label': 'sadness', 'score': 0.00499511044472456}, {'label': 'realization', 'score': 0.0045005884021520615}, {'label': 'amusement', 'score': 0.002312700031325221}, {'label': 'admiration', 'score': 0.0021618783939629793}, {'label': 'caring', 'score': 0.00215522525832057}, {'label': 'optimism', 'score': 0.001963362330570817}, {'label': 'embarrassment', 'score': 0.00181489996612072}, {'label': 'excitement', 'score': 0.001620773458853364}, {'label': 'joy', 'score': 0.0013818435836583376}, {'label': 'desire', 'score': 0.0012527131475508213}, {'label': 'confusion', 'score': 0.0011767749674618244}, {'label': 'surprise', 'score': 0.0010266995523124933}, {'label': 'nervousness', 'score': 0.0009471582598052919}, {'label': 'curiosity', 'score': 0.0009380279807373881}, {'label': 'love', 'score': 0.0007937102345749736}, {'label': 'grief', 'score': 0.0007264608284458518}, {'label': 'gratitude', 'score': 0.0005633463733829558}, {'label': 'remorse', 'score': 0.0004579820961225778}, {'label': 'pride', 'score': 0.000451844185590744}, {'label': 'relief', 'score': 0.0003724606358446181}]"
5,the halfblood prince someone use go hogwart I get old potion book he write spell spell invent one levicorpus oh one great vogue time hogwart say lupin reminiscently there month fifth year move hoist air ankle,neutral,0.50425017,"{'neutral': 0.50425017, 'positive': 0.47868925, 'negative': 0.017060615}",neutral,0.842,"[{'label': 'neutral', 'score': 0.8419615626335144}, {'label': 'excitement', 'score': 0.048975490033626556}, {'label': 'admiration', 'score': 0.04731769859790802}, {'label': 'approval', 'score': 0.025214051827788353}, {'label': 'joy', 'score': 0.020786987617611885}, {'label': 'amusement', 'score': 0.0069749862886965275}, {'label': 'realization', 'score': 0.006155789364129305}, {'label': 'surprise', 'score': 0.005110111087560654}, {'label': 'love', 'score': 0.0036679371260106564}, {'label': 'annoyance', 'score': 0.003099641064181924}, {'label': 'optimism', 'score': 0.0022061446215957403}, {'label': 'disappointment', 'score': 0.0019792155362665653}, {'label': 'pride', 'score': 0.0019163787364959717}, {'label': 'curiosity', 'score': 0.0017249309457838535}, {'label': 'desire', 'score': 0.0014434870099648833}, {'label': 'disgust', 'score': 0.0013972303131595254}, {'label': 'disapproval', 'score': 0.001386429532431066}, {'label': 'confusion', 'score': 0.0012012355728074908}, {'label': 'gratitude', 'score': 0.0010747951455414295}, {'label': 'anger', 'score': 0.0009463338064961135}, {'label': 'fear', 'score': 0.0009024492464959621}, {'label': 'relief', 'score': 0.0008416813798248768}, {'label': 'sadness', 'score': 0.0007976058404892683}, {'label': 'embarrassment', 'score': 0.0005801058141514659}, {'label': 'caring', 'score': 0.0005165112670511007}, {'label': 'grief', 'score': 0.000343909312505275}, {'label': 'nervousness', 'score': 0.00031340334680862725}, {'label': 'remorse', 'score': 0.00021222056238912046}]"
5,meanwhile village little hangleton maid run along high street scream three body lie draw room big house tom riddle senior mother father the muggle authority perplex as far I aware know day riddle die avada kedavra curse usually leave sign damage the exception sit dumbledore add nod harry scar the ministry hand know wizard murder,neutral,0.58065,"{'neutral': 0.58065, 'negative': 0.3874452, 'positive': 0.031904846}",neutral,0.9612,"[{'label': 'neutral', 'score': 0.9611834287643433}, {'label': 'approval', 'score': 0.016076967120170593}, {'label': 'realization', 'score': 0.01057443954050541}, {'label': 'annoyance', 'score': 0.009214580059051514}, {'label': 'confusion', 'score': 0.004664483480155468}, {'label': 'disappointment', 'score': 0.004208589904010296}, {'label': 'disapproval', 'score': 0.003945367410778999}, {'label': 'disgust', 'score': 0.002805170603096485}, {'label': 'sadness', 'score': 0.0024635063018649817}, {'label': 'amusement', 'score': 0.0024338748771697283}, {'label': 'admiration', 'score': 0.0020834426395595074}, {'label': 'optimism', 'score': 0.0019924205262213945}, {'label': 'anger', 'score': 0.0018903975142166018}, {'label': 'curiosity', 'score': 0.0018364009447395802}, {'label': 'fear', 'score': 0.0015678207855671644}, {'label': 'excitement', 'score': 0.00147790287155658}, {'label': 'joy', 'score': 0.0013129176804795861}, {'label': 'embarrassment', 'score': 0.0010726259788498282}, {'label': 'desire', 'score': 0.0010516383918002248}, {'label': 'surprise', 'score': 0.0010350790107622743}, {'label': 'love', 'score': 0.0008735274896025658}, {'label': 'caring', 'score': 0.0007419896428473294}, {'label': 'gratitude', 'score': 0.0005184919573366642}, {'label': 'nervousness', 'score': 0.0004478399932850152}, {'label': 'grief', 'score': 0.0004243760195095092}, {'label': 'remorse', 'score': 0.0003699022636283189}, {'label': 'relief', 'score': 0.0003440020955167711}, {'label': 'pride', 'score': 0.000292970915324986}]"
5,hermione wave wand enthusiastically cauldron unfortunately could copy spell good nonverbal incantation need say word aloud ernie macmillan however mutter specialis revelio cauldron sound impressive harry ron hastened imitate it take harry five minute realize reputation good potionmaker class crash around ear slughorn peer hopefully cauldron first circuit dungeon prepare exclaim delight usually instead withdraw head hastily cough smell bad egg overwhelm,positive,0.58851725,"{'positive': 0.58851725, 'neutral': 0.37999758, 'negative': 0.031485133}",neutral,0.5917,"[{'label': 'neutral', 'score': 0.5916652679443359}, {'label': 'admiration', 'score': 0.05638658627867699}, {'label': 'disgust', 'score': 0.04470783844590187}, {'label': 'annoyance', 'score': 0.033090244978666306}, {'label': 'approval', 'score': 0.024040190503001213}, {'label': 'disappointment', 'score': 0.012449636124074459}, {'label': 'excitement', 'score': 0.012088046409189701}, {'label': 'optimism', 'score': 0.008167419582605362}, {'label': 'disapproval', 'score': 0.008025656454265118}, {'label': 'desire', 'score': 0.007523822598159313}, {'label': 'amusement', 'score': 0.004925470799207687}, {'label': 'fear', 'score': 0.004790754057466984}, {'label': 'realization', 'score': 0.004706466570496559}, {'label': 'joy', 'score': 0.0032333482522517443}, {'label': 'embarrassment', 'score': 0.0028790433425456285}, {'label': 'surprise', 'score': 0.0023760884068906307}, {'label': 'pride', 'score': 0.0023471619933843613}, {'label': 'anger', 'score': 0.002289847005158663}, {'label': 'sadness', 'score': 0.0018862400902435184}, {'label': 'gratitude', 'score': 0.0013751056976616383}, {'label': 'love', 'score': 0.0010712591465562582}, {'label': 'relief', 'score': 0.0010185654973611236}, {'label': 'curiosity', 'score': 0.0009547085501253605}, {'label': 'confusion', 'score': 0.0007355076377280056}, {'label': 'caring', 'score': 0.000657632015645504}, {'label': 'nervousness', 'score': 0.0006327746086753905}, {'label': 'grief', 'score': 0.0003990299301221967}, {'label': 'remorse', 'score': 0.00030020164558663964}]"
5,staggering look around ron fist draw right back face contort rage strike harry react instinctively wand pocket incantation spring mind without conscious thought levicorpus ron yelled heel wrench upward dangle helplessly upside robe hang what harry bellow,neutral,0.76514465,"{'neutral': 0.76514465, 'negative': 0.18788505, 'positive': 0.04697033}",neutral,0.9352,"[{'label': 'neutral', 'score': 0.9352304935455322}, {'label': 'sadness', 'score': 0.015465454198420048}, {'label': 'annoyance', 'score': 0.014019416645169258}, {'label': 'fear', 'score': 0.01202966459095478}, {'label': 'disappointment', 'score': 0.011941093020141125}, {'label': 'disgust', 'score': 0.00940799806267023}, {'label': 'realization', 'score': 0.008579724468290806}, {'label': 'approval', 'score': 0.006594124250113964}, {'label': 'disapproval', 'score': 0.0059866346418857574}, {'label': 'anger', 'score': 0.005932337138801813}, {'label': 'embarrassment', 'score': 0.004225871060043573}, {'label': 'amusement', 'score': 0.003664995077997446}, {'label': 'surprise', 'score': 0.00299372267909348}, {'label': 'admiration', 'score': 0.002603353699669242}, {'label': 'confusion', 'score': 0.0019171378808096051}, {'label': 'excitement', 'score': 0.0018351856851950288}, {'label': 'optimism', 'score': 0.0017422777600586414}, {'label': 'joy', 'score': 0.0017193574458360672}, {'label': 'grief', 'score': 0.0017175547545775771}, {'label': 'nervousness', 'score': 0.0015723747201263905}, {'label': 'desire', 'score': 0.0013893527211621404}, {'label': 'caring', 'score': 0.001372210681438446}, {'label': 'curiosity', 'score': 0.001172232092358172}, {'label': 'remorse', 'score': 0.0009451299556531012}, {'label': 'gratitude', 'score': 0.0008554268861189485}, {'label': 'love', 'score': 0.0008231315296143293}, {'label': 'relief', 'score': 0.0006751318578608334}, {'label': 'pride', 'score': 0.0005850554443895817}]"
5,ron awoke yelp what go harry pointed wand hastily door madam pomfrey office mutter muffliato would come run then scramble end bed well look go two houseelve roll around floor middle dormitory one wear shrunken maroon jumper several woolly hat filthy old rag string hip like loincloth,neutral,0.8692831,"{'neutral': 0.8692831, 'negative': 0.06608912, 'positive': 0.064627826}",neutral,0.9543,"[{'label': 'neutral', 'score': 0.9543010592460632}, {'label': 'annoyance', 'score': 0.017304399982094765}, {'label': 'approval', 'score': 0.012872585095465183}, {'label': 'realization', 'score': 0.00808509811758995}, {'label': 'disgust', 'score': 0.006804307922720909}, {'label': 'disappointment', 'score': 0.0059076882898807526}, {'label': 'sadness', 'score': 0.00395581079646945}, {'label': 'disapproval', 'score': 0.003806184744462371}, {'label': 'fear', 'score': 0.0037351150531321764}, {'label': 'amusement', 'score': 0.0036712810397148132}, {'label': 'anger', 'score': 0.0032727629877626896}, {'label': 'admiration', 'score': 0.002645439701154828}, {'label': 'embarrassment', 'score': 0.0023174930829554796}, {'label': 'excitement', 'score': 0.0022659613750874996}, {'label': 'joy', 'score': 0.0018705353140830994}, {'label': 'optimism', 'score': 0.0016664006980136037}, {'label': 'confusion', 'score': 0.0015342773403972387}, {'label': 'surprise', 'score': 0.0014775348827242851}, {'label': 'caring', 'score': 0.00115883385296911}, {'label': 'curiosity', 'score': 0.0010638710809871554}, {'label': 'desire', 'score': 0.0010584419360384345}, {'label': 'nervousness', 'score': 0.000823069887701422}, {'label': 'love', 'score': 0.0006861691945232451}, {'label': 'grief', 'score': 0.0006102612824179232}, {'label': 'gratitude', 'score': 0.000583622429985553}, {'label': 'relief', 'score': 0.0005786289693787694}, {'label': 'pride', 'score': 0.0005551797803491354}, {'label': 'remorse', 'score': 0.0004395032301545143}]"
5,exactly kreacher mistress would say find moment dobby sink knobbly little fist kreacher mouth knock half tooth harry ron leapt bed wrench two elf apart though continue try kick punch egged peeve swoop around lamp squeal stick finger nosey draw cork pull earsie harry aim wand peeve say langlock peeve clutch throat gulp swooped room make obscene gesture unable speak owe fact tongue glue roof mouth nice one say ron appreciatively lift dobby air flailing limb long make contact kreacher that another prince hex,neutral,0.803797,"{'neutral': 0.803797, 'negative': 0.103147455, 'positive': 0.0930556}",neutral,0.8839,"[{'label': 'neutral', 'score': 0.8838984370231628}, {'label': 'approval', 'score': 0.08204895257949829}, {'label': 'admiration', 'score': 0.018710637465119362}, {'label': 'realization', 'score': 0.0056506069377064705}, {'label': 'annoyance', 'score': 0.005569172091782093}, {'label': 'gratitude', 'score': 0.00465117022395134}, {'label': 'disapproval', 'score': 0.0036320395302027464}, {'label': 'disgust', 'score': 0.0025163493119180202}, {'label': 'optimism', 'score': 0.002202564850449562}, {'label': 'disappointment', 'score': 0.0021574783604592085}, {'label': 'love', 'score': 0.0020498966332525015}, {'label': 'amusement', 'score': 0.0012176214950159192}, {'label': 'anger', 'score': 0.0011418929789215326}, {'label': 'excitement', 'score': 0.0010929347481578588}, {'label': 'caring', 'score': 0.0010224252473562956}, {'label': 'joy', 'score': 0.0008906340226531029}, {'label': 'confusion', 'score': 0.0008779972558841109}, {'label': 'sadness', 'score': 0.0007459866465069354}, {'label': 'desire', 'score': 0.00072251888923347}, {'label': 'curiosity', 'score': 0.0007201610133051872}, {'label': 'pride', 'score': 0.0005161785520613194}, {'label': 'fear', 'score': 0.0004247591132298112}, {'label': 'relief', 'score': 0.00041145901195704937}, {'label': 'surprise', 'score': 0.0004051201685797423}, {'label': 'embarrassment', 'score': 0.0003801683778874576}, {'label': 'remorse', 'score': 0.0003175759920850396}, {'label': 'grief', 'score': 0.00019076859462074935}, {'label': 'nervousness', 'score': 9.438760753255337e-05}]"
5,okay say harry ron release elf fall floor continue fight master call croak kreacher sink bow even give harry look plainly wish painful death yeah I say harry glance toward madam pomfrey office door check muffliato spell still work sign hear commotion I get job kreacher whatever master want say kreacher sink low lip almost touch gnarl toe kreacher choice kreacher ashamed master yes,neutral,0.6601443,"{'neutral': 0.6601443, 'negative': 0.28086916, 'positive': 0.058986504}",neutral,0.9306,"[{'label': 'neutral', 'score': 0.9306488037109375}, {'label': 'approval', 'score': 0.035395536571741104}, {'label': 'annoyance', 'score': 0.009211950935423374}, {'label': 'realization', 'score': 0.006444107741117477}, {'label': 'desire', 'score': 0.005602048244327307}, {'label': 'sadness', 'score': 0.0036618763115257025}, {'label': 'disapproval', 'score': 0.003282384015619755}, {'label': 'disappointment', 'score': 0.003086651675403118}, {'label': 'disgust', 'score': 0.003069285536184907}, {'label': 'optimism', 'score': 0.0027526216581463814}, {'label': 'anger', 'score': 0.002286896575242281}, {'label': 'love', 'score': 0.0020830293651670218}, {'label': 'amusement', 'score': 0.002074740594252944}, {'label': 'excitement', 'score': 0.0018163984641432762}, {'label': 'caring', 'score': 0.0017757387831807137}, {'label': 'joy', 'score': 0.0017559377010911703}, {'label': 'confusion', 'score': 0.0016796252457424998}, {'label': 'fear', 'score': 0.001505597261711955}, {'label': 'admiration', 'score': 0.0014268176164478064}, {'label': 'curiosity', 'score': 0.0013093100860714912}, {'label': 'gratitude', 'score': 0.0005463954876177013}, {'label': 'embarrassment', 'score': 0.0005003363476134837}, {'label': 'grief', 'score': 0.0004890389973297715}, {'label': 'surprise', 'score': 0.00047447759425267577}, {'label': 'relief', 'score': 0.00044779773452319205}, {'label': 'nervousness', 'score': 0.0004321655142121017}, {'label': 'remorse', 'score': 0.00034266564762219787}, {'label': 'pride', 'score': 0.0003095908323302865}]"
5,it right say hermione kindly hurry forward help here she tap broken scale wand say reparo the girl say thank remain rooted spot pass watch sight ron glance back I swear get small say never mind say harry little impatiently,neutral,0.6025008,"{'neutral': 0.6025008, 'negative': 0.2082608, 'positive': 0.18923835}",neutral,0.7276,"[{'label': 'neutral', 'score': 0.7276004552841187}, {'label': 'gratitude', 'score': 0.05761481449007988}, {'label': 'annoyance', 'score': 0.022513600066304207}, {'label': 'approval', 'score': 0.015129434876143932}, {'label': 'caring', 'score': 0.005048615392297506}, {'label': 'anger', 'score': 0.0038389735855162144}, {'label': 'disapproval', 'score': 0.003040061565116048}, {'label': 'desire', 'score': 0.002802249975502491}, {'label': 'realization', 'score': 0.002746413927525282}, {'label': 'admiration', 'score': 0.002434836933389306}, {'label': 'excitement', 'score': 0.002085875952616334}, {'label': 'optimism', 'score': 0.0019489993574097753}, {'label': 'curiosity', 'score': 0.0017903679981827736}, {'label': 'joy', 'score': 0.0015525254420936108}, {'label': 'disgust', 'score': 0.0013656287919729948}, {'label': 'disappointment', 'score': 0.0013088107807561755}, {'label': 'amusement', 'score': 0.0012123200576752424}, {'label': 'confusion', 'score': 0.0011187721975147724}, {'label': 'sadness', 'score': 0.000870654359459877}, {'label': 'relief', 'score': 0.0006662808591499925}, {'label': 'love', 'score': 0.0006393239600583911}, {'label': 'embarrassment', 'score': 0.0005640687304548919}, {'label': 'remorse', 'score': 0.0005118215922266245}, {'label': 'fear', 'score': 0.00037333049112930894}, {'label': 'pride', 'score': 0.0003705052367877215}, {'label': 'surprise', 'score': 0.0002699250471778214}, {'label': 'nervousness', 'score': 0.0001818815799197182}, {'label': 'grief', 'score': 0.00017958531680051237}]"
5,he would listen snape first year say hermione dismissively harry ignore he find incantation sectumsempra scrawl margin intriguing word for enemy itching try think good front hermione instead surreptitiously fold corner page they sit beside fire common room people awake fellow sixth year,neutral,0.78639835,"{'neutral': 0.78639835, 'negative': 0.109362386, 'positive': 0.104239285}",neutral,0.9686,"[{'label': 'neutral', 'score': 0.9686259627342224}, {'label': 'approval', 'score': 0.012233841232955456}, {'label': 'annoyance', 'score': 0.011197147890925407}, {'label': 'disapproval', 'score': 0.006921760737895966}, {'label': 'realization', 'score': 0.006139090284705162}, {'label': 'disappointment', 'score': 0.00487308157607913}, {'label': 'anger', 'score': 0.003150073578581214}, {'label': 'disgust', 'score': 0.0030059104319661856}, {'label': 'admiration', 'score': 0.002792490180581808}, {'label': 'sadness', 'score': 0.002668635454028845}, {'label': 'amusement', 'score': 0.0025379634462296963}, {'label': 'confusion', 'score': 0.002309088595211506}, {'label': 'optimism', 'score': 0.0018692287849262357}, {'label': 'fear', 'score': 0.0014277432346716523}, {'label': 'joy', 'score': 0.0013083280064165592}, {'label': 'curiosity', 'score': 0.001223281491547823}, {'label': 'excitement', 'score': 0.0012218945194035769}, {'label': 'caring', 'score': 0.0011277905432507396}, {'label': 'love', 'score': 0.0010228304890915751}, {'label': 'embarrassment', 'score': 0.000987251871265471}, {'label': 'desire', 'score': 0.000979426666162908}, {'label': 'gratitude', 'score': 0.0008853385807015002}, {'label': 'surprise', 'score': 0.0007251006900332868}, {'label': 'grief', 'score': 0.00047129002632573247}, {'label': 'remorse', 'score': 0.0004390968242660165}, {'label': 'nervousness', 'score': 0.00034846438211388886}, {'label': 'relief', 'score': 0.00032414557063020766}, {'label': 'pride', 'score': 0.0003097343142144382}]"
